region;day;time_slot;pv_prod (W/m2)
grand_nord;11/06/2014;1;0.0
grand_nord;11/06/2014;2;0.0
grand_nord;11/06/2014;3;0.0
grand_nord;11/06/2014;4;0.0
grand_nord;11/06/2014;5;0.00144631
grand_nord;11/06/2014;6;0.722973
grand_nord;11/06/2014;7;8.02242
grand_nord;11/06/2014;8;29.8497
grand_nord;11/06/2014;9;61.0023
grand_nord;11/06/2014;10;76.6355
grand_nord;11/06/2014;11;104.031
grand_nord;11/06/2014;12;119.908
grand_nord;11/06/2014;13;81.8418
grand_nord;11/06/2014;14;45.1159
grand_nord;11/06/2014;15;54.4871
grand_nord;11/06/2014;16;74.8877
grand_nord;11/06/2014;17;71.6721
grand_nord;11/06/2014;18;45.8886
grand_nord;11/06/2014;19;22.2738
grand_nord;11/06/2014;20;13.1902
grand_nord;11/06/2014;21;6.72618
grand_nord;11/06/2014;22;0.631832
grand_nord;11/06/2014;23;0.0
grand_nord;11/06/2014;24;0.0
grand_nord;12/06/2014;1;0.0
grand_nord;12/06/2014;2;0.0
grand_nord;12/06/2014;3;0.0
grand_nord;12/06/2014;4;0.0
grand_nord;12/06/2014;5;0.00210698
grand_nord;12/06/2014;6;0.871746
grand_nord;12/06/2014;7;10.83
grand_nord;12/06/2014;8;31.3737
grand_nord;12/06/2014;9;55.6228
grand_nord;12/06/2014;10;82.3038
grand_nord;12/06/2014;11;80.5026
grand_nord;12/06/2014;12;60.3684
grand_nord;12/06/2014;13;47.6795
grand_nord;12/06/2014;14;79.2594
grand_nord;12/06/2014;15;100.842
grand_nord;12/06/2014;16;98.7882
grand_nord;12/06/2014;17;73.7327
grand_nord;12/06/2014;18;45.3114
grand_nord;12/06/2014;19;19.7952
grand_nord;12/06/2014;20;13.5509
grand_nord;12/06/2014;21;6.62122
grand_nord;12/06/2014;22;0.695612
grand_nord;12/06/2014;23;0.0
grand_nord;12/06/2014;24;0.0
grand_nord;13/06/2014;1;0.0
grand_nord;13/06/2014;2;0.0
grand_nord;13/06/2014;3;0.0
grand_nord;13/06/2014;4;0.0
grand_nord;13/06/2014;5;0.00184315
grand_nord;13/06/2014;6;0.397049
grand_nord;13/06/2014;7;9.08104
grand_nord;13/06/2014;8;23.8086
grand_nord;13/06/2014;9;45.9284
grand_nord;13/06/2014;10;63.2185
grand_nord;13/06/2014;11;65.3528
grand_nord;13/06/2014;12;59.0844
grand_nord;13/06/2014;13;64.7686
grand_nord;13/06/2014;14;108.119
grand_nord;13/06/2014;15;117.152
grand_nord;13/06/2014;16;99.3044
grand_nord;13/06/2014;17;74.2215
grand_nord;13/06/2014;18;45.4165
grand_nord;13/06/2014;19;19.087
grand_nord;13/06/2014;20;12.4793
grand_nord;13/06/2014;21;6.78235
grand_nord;13/06/2014;22;0.769128
grand_nord;13/06/2014;23;0.0
grand_nord;13/06/2014;24;0.0
grand_nord;14/06/2014;1;0.0
grand_nord;14/06/2014;2;0.0
grand_nord;14/06/2014;3;0.0
grand_nord;14/06/2014;4;0.0
grand_nord;14/06/2014;5;0.000490736
grand_nord;14/06/2014;6;0.213854
grand_nord;14/06/2014;7;1.40289
grand_nord;14/06/2014;8;11.5592
grand_nord;14/06/2014;9;26.8898
grand_nord;14/06/2014;10;36.6251
grand_nord;14/06/2014;11;47.5912
grand_nord;14/06/2014;12;83.3128
grand_nord;14/06/2014;13;117.157
grand_nord;14/06/2014;14;125.554
grand_nord;14/06/2014;15;116.746
grand_nord;14/06/2014;16;98.9463
grand_nord;14/06/2014;17;75.1204
grand_nord;14/06/2014;18;45.5473
grand_nord;14/06/2014;19;20.7757
grand_nord;14/06/2014;20;13.0931
grand_nord;14/06/2014;21;6.7318
grand_nord;14/06/2014;22;0.738814
grand_nord;14/06/2014;23;0.0
grand_nord;14/06/2014;24;0.0
grand_nord;15/06/2014;1;0.0
grand_nord;15/06/2014;2;0.0
grand_nord;15/06/2014;3;0.0
grand_nord;15/06/2014;4;0.0
grand_nord;15/06/2014;5;0.000473312
grand_nord;15/06/2014;6;0.144532
grand_nord;15/06/2014;7;2.8636
grand_nord;15/06/2014;8;7.20239
grand_nord;15/06/2014;9;14.8117
grand_nord;15/06/2014;10;25.0172
grand_nord;15/06/2014;11;33.2672
grand_nord;15/06/2014;12;43.921
grand_nord;15/06/2014;13;59.1191
grand_nord;15/06/2014;14;52.3741
grand_nord;15/06/2014;15;35.8987
grand_nord;15/06/2014;16;26.5608
grand_nord;15/06/2014;17;35.8545
grand_nord;15/06/2014;18;40.5096
grand_nord;15/06/2014;19;25.9748
grand_nord;15/06/2014;20;13.9884
grand_nord;15/06/2014;21;4.17559
grand_nord;15/06/2014;22;0.337293
grand_nord;15/06/2014;23;0.0
grand_nord;15/06/2014;24;0.0
grand_nord;16/06/2014;1;0.0
grand_nord;16/06/2014;2;0.0
grand_nord;16/06/2014;3;0.0
grand_nord;16/06/2014;4;0.0
grand_nord;16/06/2014;5;0.000954873
grand_nord;16/06/2014;6;0.476593
grand_nord;16/06/2014;7;4.04221
grand_nord;16/06/2014;8;16.5094
grand_nord;16/06/2014;9;36.301
grand_nord;16/06/2014;10;60.8878
grand_nord;16/06/2014;11;84.6889
grand_nord;16/06/2014;12;91.5283
grand_nord;16/06/2014;13;75.1684
grand_nord;16/06/2014;14;76.6882
grand_nord;16/06/2014;15;71.2446
grand_nord;16/06/2014;16;66.2539
grand_nord;16/06/2014;17;62.0109
grand_nord;16/06/2014;18;45.4955
grand_nord;16/06/2014;19;22.5258
grand_nord;16/06/2014;20;16.3453
grand_nord;16/06/2014;21;7.32171
grand_nord;16/06/2014;22;0.290617
grand_nord;16/06/2014;23;0.0
grand_nord;16/06/2014;24;0.0
grand_nord;17/06/2014;1;0.0
grand_nord;17/06/2014;2;0.0
grand_nord;17/06/2014;3;0.0
grand_nord;17/06/2014;4;0.0
grand_nord;17/06/2014;5;0.0020408
grand_nord;17/06/2014;6;1.22164
grand_nord;17/06/2014;7;10.4813
grand_nord;17/06/2014;8;34.5436
grand_nord;17/06/2014;9;65.5231
grand_nord;17/06/2014;10;92.1217
grand_nord;17/06/2014;11;113.356
grand_nord;17/06/2014;12;126.486
grand_nord;17/06/2014;13;131.857
grand_nord;17/06/2014;14;128.707
grand_nord;17/06/2014;15;117.201
grand_nord;17/06/2014;16;98.8036
grand_nord;17/06/2014;17;74.5218
grand_nord;17/06/2014;18;45.8855
grand_nord;17/06/2014;19;19.6689
grand_nord;17/06/2014;20;12.9042
grand_nord;17/06/2014;21;6.83177
grand_nord;17/06/2014;22;0.824762
grand_nord;17/06/2014;23;0.0
grand_nord;17/06/2014;24;0.0
grand_nord;18/06/2014;1;0.0
grand_nord;18/06/2014;2;0.0
grand_nord;18/06/2014;3;0.0
grand_nord;18/06/2014;4;0.0
grand_nord;18/06/2014;5;0.00178265
grand_nord;18/06/2014;6;1.38792
grand_nord;18/06/2014;7;11.0197
grand_nord;18/06/2014;8;37.0509
grand_nord;18/06/2014;9;70.8108
grand_nord;18/06/2014;10;98.4332
grand_nord;18/06/2014;11;119.312
grand_nord;18/06/2014;12;131.235
grand_nord;18/06/2014;13;135.356
grand_nord;18/06/2014;14;131.994
grand_nord;18/06/2014;15;120.652
grand_nord;18/06/2014;16;100.913
grand_nord;18/06/2014;17;75.0996
grand_nord;18/06/2014;18;45.3275
grand_nord;18/06/2014;19;18.4918
grand_nord;18/06/2014;20;11.7938
grand_nord;18/06/2014;21;6.42105
grand_nord;18/06/2014;22;0.875424
grand_nord;18/06/2014;23;0.0
grand_nord;18/06/2014;24;0.0
grand_nord;19/06/2014;1;0.0
grand_nord;19/06/2014;2;0.0
grand_nord;19/06/2014;3;0.0
grand_nord;19/06/2014;4;0.0
grand_nord;19/06/2014;5;0.00200593
grand_nord;19/06/2014;6;1.17621
grand_nord;19/06/2014;7;10.09
grand_nord;19/06/2014;8;33.0704
grand_nord;19/06/2014;9;62.7656
grand_nord;19/06/2014;10;88.3331
grand_nord;19/06/2014;11;108.384
grand_nord;19/06/2014;12;121.1
grand_nord;19/06/2014;13;126.47
grand_nord;19/06/2014;14;125.161
grand_nord;19/06/2014;15;113.706
grand_nord;19/06/2014;16;96.2904
grand_nord;19/06/2014;17;73.0935
grand_nord;19/06/2014;18;44.7501
grand_nord;19/06/2014;19;19.1037
grand_nord;19/06/2014;20;11.9841
grand_nord;19/06/2014;21;6.53064
grand_nord;19/06/2014;22;0.86295
grand_nord;19/06/2014;23;0.0
grand_nord;19/06/2014;24;0.0
grand_nord;20/06/2014;1;0.0
grand_nord;20/06/2014;2;0.0
grand_nord;20/06/2014;3;0.0
grand_nord;20/06/2014;4;0.0
grand_nord;20/06/2014;5;0.00162344
grand_nord;20/06/2014;6;1.12813
grand_nord;20/06/2014;7;9.93591
grand_nord;20/06/2014;8;32.7782
grand_nord;20/06/2014;9;62.5981
grand_nord;20/06/2014;10;91.5867
grand_nord;20/06/2014;11;111.509
grand_nord;20/06/2014;12;125.152
grand_nord;20/06/2014;13;131.116
grand_nord;20/06/2014;14;126.292
grand_nord;20/06/2014;15;113.901
grand_nord;20/06/2014;16;95.0827
grand_nord;20/06/2014;17;71.7615
grand_nord;20/06/2014;18;45.2373
grand_nord;20/06/2014;19;22.735
grand_nord;20/06/2014;20;16.2296
grand_nord;20/06/2014;21;5.42513
grand_nord;20/06/2014;22;0.219525
grand_nord;20/06/2014;23;0.0
grand_nord;20/06/2014;24;0.0
grand_nord;21/06/2014;1;0.0
grand_nord;21/06/2014;2;0.0
grand_nord;21/06/2014;3;0.0
grand_nord;21/06/2014;4;0.0
grand_nord;21/06/2014;5;0.000940845
grand_nord;21/06/2014;6;0.489423
grand_nord;21/06/2014;7;5.12077
grand_nord;21/06/2014;8;17.3662
grand_nord;21/06/2014;9;33.4486
grand_nord;21/06/2014;10;42.5211
grand_nord;21/06/2014;11;34.3959
grand_nord;21/06/2014;12;28.7063
grand_nord;21/06/2014;13;42.3293
grand_nord;21/06/2014;14;66.8344
grand_nord;21/06/2014;15;70.8698
grand_nord;21/06/2014;16;54.5911
grand_nord;21/06/2014;17;39.5551
grand_nord;21/06/2014;18;33.8617
grand_nord;21/06/2014;19;25.813
grand_nord;21/06/2014;20;16.2342
grand_nord;21/06/2014;21;7.11986
grand_nord;21/06/2014;22;0.297334
grand_nord;21/06/2014;23;0.0
grand_nord;21/06/2014;24;0.0
grand_nord;22/06/2014;1;0.0
grand_nord;22/06/2014;2;0.0
grand_nord;22/06/2014;3;0.0
grand_nord;22/06/2014;4;0.0
grand_nord;22/06/2014;5;0.00139628
grand_nord;22/06/2014;6;0.358406
grand_nord;22/06/2014;7;8.76708
grand_nord;22/06/2014;8;24.7908
grand_nord;22/06/2014;9;54.1907
grand_nord;22/06/2014;10;73.2112
grand_nord;22/06/2014;11;72.0997
grand_nord;22/06/2014;12;79.837
grand_nord;22/06/2014;13;92.1913
grand_nord;22/06/2014;14;99.1427
grand_nord;22/06/2014;15;85.4655
grand_nord;22/06/2014;16;74.2187
grand_nord;22/06/2014;17;55.3456
grand_nord;22/06/2014;18;39.7126
grand_nord;22/06/2014;19;26.5232
grand_nord;22/06/2014;20;14.0522
grand_nord;22/06/2014;21;3.26703
grand_nord;22/06/2014;22;0.332534
grand_nord;22/06/2014;23;0.0
grand_nord;22/06/2014;24;0.0
grand_nord;23/06/2014;1;0.0
grand_nord;23/06/2014;2;0.0
grand_nord;23/06/2014;3;0.0
grand_nord;23/06/2014;4;0.0
grand_nord;23/06/2014;5;0.000926429
grand_nord;23/06/2014;6;0.61701
grand_nord;23/06/2014;7;8.21512
grand_nord;23/06/2014;8;18.6049
grand_nord;23/06/2014;9;29.3637
grand_nord;23/06/2014;10;41.7357
grand_nord;23/06/2014;11;46.0699
grand_nord;23/06/2014;12;42.0773
grand_nord;23/06/2014;13;44.0072
grand_nord;23/06/2014;14;54.7678
grand_nord;23/06/2014;15;60.7317
grand_nord;23/06/2014;16;60.9674
grand_nord;23/06/2014;17;48.6201
grand_nord;23/06/2014;18;25.789
grand_nord;23/06/2014;19;15.0841
grand_nord;23/06/2014;20;9.08604
grand_nord;23/06/2014;21;2.15797
grand_nord;23/06/2014;22;0.202374
grand_nord;23/06/2014;23;0.0
grand_nord;23/06/2014;24;0.0
grand_nord;24/06/2014;1;0.0
grand_nord;24/06/2014;2;0.0
grand_nord;24/06/2014;3;0.0
grand_nord;24/06/2014;4;0.0
grand_nord;24/06/2014;5;0.000474138
grand_nord;24/06/2014;6;0.469772
grand_nord;24/06/2014;7;6.66269
grand_nord;24/06/2014;8;14.7133
grand_nord;24/06/2014;9;20.7339
grand_nord;24/06/2014;10;27.2926
grand_nord;24/06/2014;11;32.7563
grand_nord;24/06/2014;12;39.6218
grand_nord;24/06/2014;13;40.4453
grand_nord;24/06/2014;14;33.8932
grand_nord;24/06/2014;15;32.911
grand_nord;24/06/2014;16;29.5223
grand_nord;24/06/2014;17;19.8343
grand_nord;24/06/2014;18;18.4003
grand_nord;24/06/2014;19;18.3775
grand_nord;24/06/2014;20;14.9981
grand_nord;24/06/2014;21;7.51903
grand_nord;24/06/2014;22;0.7143
grand_nord;24/06/2014;23;0.0
grand_nord;24/06/2014;24;0.0
grand_nord;25/06/2014;1;0.0
grand_nord;25/06/2014;2;0.0
grand_nord;25/06/2014;3;0.0
grand_nord;25/06/2014;4;0.0
grand_nord;25/06/2014;5;0.000761166
grand_nord;25/06/2014;6;1.35935
grand_nord;25/06/2014;7;11.0184
grand_nord;25/06/2014;8;37.1026
grand_nord;25/06/2014;9;71.967
grand_nord;25/06/2014;10;94.5784
grand_nord;25/06/2014;11;112.102
grand_nord;25/06/2014;12;115.902
grand_nord;25/06/2014;13;99.4002
grand_nord;25/06/2014;14;81.8145
grand_nord;25/06/2014;15;74.2071
grand_nord;25/06/2014;16;78.0251
grand_nord;25/06/2014;17;63.4211
grand_nord;25/06/2014;18;43.633
grand_nord;25/06/2014;19;27.8416
grand_nord;25/06/2014;20;16.504
grand_nord;25/06/2014;21;5.83682
grand_nord;25/06/2014;22;0.301225
grand_nord;25/06/2014;23;0.0
grand_nord;25/06/2014;24;0.0
grand_nord;26/06/2014;1;0.0
grand_nord;26/06/2014;2;0.0
grand_nord;26/06/2014;3;0.0
grand_nord;26/06/2014;4;0.0
grand_nord;26/06/2014;5;0.000802004
grand_nord;26/06/2014;6;1.24286
grand_nord;26/06/2014;7;10.5872
grand_nord;26/06/2014;8;35.5496
grand_nord;26/06/2014;9;68.366
grand_nord;26/06/2014;10;95.5094
grand_nord;26/06/2014;11;117.148
grand_nord;26/06/2014;12;131.375
grand_nord;26/06/2014;13;125.054
grand_nord;26/06/2014;14;112.899
grand_nord;26/06/2014;15;102.516
grand_nord;26/06/2014;16;90.024
grand_nord;26/06/2014;17;74.5758
grand_nord;26/06/2014;18;47.3116
grand_nord;26/06/2014;19;23.6368
grand_nord;26/06/2014;20;12.5043
grand_nord;26/06/2014;21;6.62879
grand_nord;26/06/2014;22;0.936387
grand_nord;26/06/2014;23;0.0
grand_nord;26/06/2014;24;0.0
grand_nord;27/06/2014;1;0.0
grand_nord;27/06/2014;2;0.0
grand_nord;27/06/2014;3;0.0
grand_nord;27/06/2014;4;0.0
grand_nord;27/06/2014;5;0.00038771
grand_nord;27/06/2014;6;1.29248
grand_nord;27/06/2014;7;10.7936
grand_nord;27/06/2014;8;36.2715
grand_nord;27/06/2014;9;72.5198
grand_nord;27/06/2014;10;95.937
grand_nord;27/06/2014;11;100.499
grand_nord;27/06/2014;12;111.287
grand_nord;27/06/2014;13;131.57
grand_nord;27/06/2014;14;136.985
grand_nord;27/06/2014;15;111.082
grand_nord;27/06/2014;16;80.4996
grand_nord;27/06/2014;17;67.0582
grand_nord;27/06/2014;18;46.5542
grand_nord;27/06/2014;19;26.9157
grand_nord;27/06/2014;20;17.0345
grand_nord;27/06/2014;21;7.29187
grand_nord;27/06/2014;22;0.0
grand_nord;27/06/2014;23;0.0
grand_nord;27/06/2014;24;0.0
grand_nord;28/06/2014;1;0.0
grand_nord;28/06/2014;2;0.0
grand_nord;28/06/2014;3;0.0
grand_nord;28/06/2014;4;0.0
grand_nord;28/06/2014;5;0.0
grand_nord;28/06/2014;6;0.247203
grand_nord;28/06/2014;7;1.75231
grand_nord;28/06/2014;8;9.13516
grand_nord;28/06/2014;9;34.3424
grand_nord;28/06/2014;10;81.167
grand_nord;28/06/2014;11;115.345
grand_nord;28/06/2014;12;123.813
grand_nord;28/06/2014;13;130.111
grand_nord;28/06/2014;14;128.823
grand_nord;28/06/2014;15;116.851
grand_nord;28/06/2014;16;98.5806
grand_nord;28/06/2014;17;74.1589
grand_nord;28/06/2014;18;45.591
grand_nord;28/06/2014;19;27.6322
grand_nord;28/06/2014;20;16.8688
grand_nord;28/06/2014;21;6.6955
grand_nord;28/06/2014;22;0.158946
grand_nord;28/06/2014;23;0.0
grand_nord;28/06/2014;24;0.0
grand_nord;29/06/2014;1;0.0
grand_nord;29/06/2014;2;0.0
grand_nord;29/06/2014;3;0.0
grand_nord;29/06/2014;4;0.0
grand_nord;29/06/2014;5;0.0
grand_nord;29/06/2014;6;0.790961
grand_nord;29/06/2014;7;9.24962
grand_nord;29/06/2014;8;20.6865
grand_nord;29/06/2014;9;26.4289
grand_nord;29/06/2014;10;45.526
grand_nord;29/06/2014;11;77.195
grand_nord;29/06/2014;12;93.293
grand_nord;29/06/2014;13;94.5665
grand_nord;29/06/2014;14;103.148
grand_nord;29/06/2014;15;108.148
grand_nord;29/06/2014;16;95.328
grand_nord;29/06/2014;17;66.0469
grand_nord;29/06/2014;18;40.3114
grand_nord;29/06/2014;19;26.5447
grand_nord;29/06/2014;20;16.9189
grand_nord;29/06/2014;21;7.51066
grand_nord;29/06/2014;22;0.230661
grand_nord;29/06/2014;23;0.0
grand_nord;29/06/2014;24;0.0
grand_nord;30/06/2014;1;0.0
grand_nord;30/06/2014;2;0.0
grand_nord;30/06/2014;3;0.0
grand_nord;30/06/2014;4;0.0
grand_nord;30/06/2014;5;0.0
grand_nord;30/06/2014;6;0.787781
grand_nord;30/06/2014;7;9.57899
grand_nord;30/06/2014;8;29.2477
grand_nord;30/06/2014;9;49.2614
grand_nord;30/06/2014;10;44.6656
grand_nord;30/06/2014;11;42.3265
grand_nord;30/06/2014;12;82.3084
grand_nord;30/06/2014;13;90.6743
grand_nord;30/06/2014;14;64.1423
grand_nord;30/06/2014;15;46.248
grand_nord;30/06/2014;16;40.5599
grand_nord;30/06/2014;17;35.737
grand_nord;30/06/2014;18;28.7942
grand_nord;30/06/2014;19;22.3384
grand_nord;30/06/2014;20;14.7886
grand_nord;30/06/2014;21;4.60933
grand_nord;30/06/2014;22;0.315303
grand_nord;30/06/2014;23;0.0
grand_nord;30/06/2014;24;0.0
grand_nord;01/07/2014;1;0.0
grand_nord;01/07/2014;2;0.0
grand_nord;01/07/2014;3;0.0
grand_nord;01/07/2014;4;0.0
grand_nord;01/07/2014;5;0.0
grand_nord;01/07/2014;6;1.2757
grand_nord;01/07/2014;7;10.2052
grand_nord;01/07/2014;8;36.8058
grand_nord;01/07/2014;9;72.0432
grand_nord;01/07/2014;10;100.307
grand_nord;01/07/2014;11;119.751
grand_nord;01/07/2014;12;130.078
grand_nord;01/07/2014;13;131.879
grand_nord;01/07/2014;14;127.951
grand_nord;01/07/2014;15;116.758
grand_nord;01/07/2014;16;98.7329
grand_nord;01/07/2014;17;74.4363
grand_nord;01/07/2014;18;45.7459
grand_nord;01/07/2014;19;20.052
grand_nord;01/07/2014;20;14.0945
grand_nord;01/07/2014;21;6.81355
grand_nord;01/07/2014;22;0.604937
grand_nord;01/07/2014;23;0.0
grand_nord;01/07/2014;24;0.0
grand_nord;02/07/2014;1;0.0
grand_nord;02/07/2014;2;0.0
grand_nord;02/07/2014;3;0.0
grand_nord;02/07/2014;4;0.0
grand_nord;02/07/2014;5;0.0
grand_nord;02/07/2014;6;0.225837
grand_nord;02/07/2014;7;3.62503
grand_nord;02/07/2014;8;8.4097
grand_nord;02/07/2014;9;20.7441
grand_nord;02/07/2014;10;33.6674
grand_nord;02/07/2014;11;38.5522
grand_nord;02/07/2014;12;32.2232
grand_nord;02/07/2014;13;18.3731
grand_nord;02/07/2014;14;6.36275
grand_nord;02/07/2014;15;12.1858
grand_nord;02/07/2014;16;24.4889
grand_nord;02/07/2014;17;30.7632
grand_nord;02/07/2014;18;25.7027
grand_nord;02/07/2014;19;20.4926
grand_nord;02/07/2014;20;14.2467
grand_nord;02/07/2014;21;5.7492
grand_nord;02/07/2014;22;0.0
grand_nord;02/07/2014;23;0.0
grand_nord;02/07/2014;24;0.0
grand_nord;03/07/2014;1;0.0
grand_nord;03/07/2014;2;0.0
grand_nord;03/07/2014;3;0.0
grand_nord;03/07/2014;4;0.0
grand_nord;03/07/2014;5;0.0
grand_nord;03/07/2014;6;0.144328
grand_nord;03/07/2014;7;6.98332
grand_nord;03/07/2014;8;22.0553
grand_nord;03/07/2014;9;32.3106
grand_nord;03/07/2014;10;36.6354
grand_nord;03/07/2014;11;82.2302
grand_nord;03/07/2014;12;104.155
grand_nord;03/07/2014;13;96.495
grand_nord;03/07/2014;14;98.2574
grand_nord;03/07/2014;15;93.2585
grand_nord;03/07/2014;16;79.693
grand_nord;03/07/2014;17;57.19
grand_nord;03/07/2014;18;31.4377
grand_nord;03/07/2014;19;16.4361
grand_nord;03/07/2014;20;13.1347
grand_nord;03/07/2014;21;7.55408
grand_nord;03/07/2014;22;0.856255
grand_nord;03/07/2014;23;0.0
grand_nord;03/07/2014;24;0.0
grand_nord;04/07/2014;1;0.0
grand_nord;04/07/2014;2;0.0
grand_nord;04/07/2014;3;0.0
grand_nord;04/07/2014;4;0.0
grand_nord;04/07/2014;5;0.0
grand_nord;04/07/2014;6;1.19801
grand_nord;04/07/2014;7;9.96702
grand_nord;04/07/2014;8;35.8394
grand_nord;04/07/2014;9;52.8313
grand_nord;04/07/2014;10;66.6983
grand_nord;04/07/2014;11;96.7345
grand_nord;04/07/2014;12;128.71
grand_nord;04/07/2014;13;130.282
grand_nord;04/07/2014;14;119.371
grand_nord;04/07/2014;15;112.494
grand_nord;04/07/2014;16;96.763
grand_nord;04/07/2014;17;73.8769
grand_nord;04/07/2014;18;47.1537
grand_nord;04/07/2014;19;23.4624
grand_nord;04/07/2014;20;16.0901
grand_nord;04/07/2014;21;5.33048
grand_nord;04/07/2014;22;0.281667
grand_nord;04/07/2014;23;0.0
grand_nord;04/07/2014;24;0.0
grand_nord;05/07/2014;1;0.0
grand_nord;05/07/2014;2;0.0
grand_nord;05/07/2014;3;0.0
grand_nord;05/07/2014;4;0.0
grand_nord;05/07/2014;5;0.0
grand_nord;05/07/2014;6;0.109606
grand_nord;05/07/2014;7;2.76529
grand_nord;05/07/2014;8;6.61594
grand_nord;05/07/2014;9;9.0303
grand_nord;05/07/2014;10;12.821
grand_nord;05/07/2014;11;18.0328
grand_nord;05/07/2014;12;24.3509
grand_nord;05/07/2014;13;46.3403
grand_nord;05/07/2014;14;57.2783
grand_nord;05/07/2014;15;63.3359
grand_nord;05/07/2014;16;66.1263
grand_nord;05/07/2014;17;51.0141
grand_nord;05/07/2014;18;38.1301
grand_nord;05/07/2014;19;27.4357
grand_nord;05/07/2014;20;16.2594
grand_nord;05/07/2014;21;5.6737
grand_nord;05/07/2014;22;0.179234
grand_nord;05/07/2014;23;0.0
grand_nord;05/07/2014;24;0.0
grand_nord;06/07/2014;1;0.0
grand_nord;06/07/2014;2;0.0
grand_nord;06/07/2014;3;0.0
grand_nord;06/07/2014;4;0.0
grand_nord;06/07/2014;5;0.0
grand_nord;06/07/2014;6;1.05009
grand_nord;06/07/2014;7;9.29645
grand_nord;06/07/2014;8;34.8547
grand_nord;06/07/2014;9;63.5477
grand_nord;06/07/2014;10;58.0194
grand_nord;06/07/2014;11;68.0335
grand_nord;06/07/2014;12;86.338
grand_nord;06/07/2014;13;77.8399
grand_nord;06/07/2014;14;91.2175
grand_nord;06/07/2014;15;103.675
grand_nord;06/07/2014;16;88.1356
grand_nord;06/07/2014;17;70.7949
grand_nord;06/07/2014;18;46.7932
grand_nord;06/07/2014;19;24.6818
grand_nord;06/07/2014;20;14.5628
grand_nord;06/07/2014;21;6.64936
grand_nord;06/07/2014;22;0.444042
grand_nord;06/07/2014;23;0.0
grand_nord;06/07/2014;24;0.0
grand_nord;07/07/2014;1;0.0
grand_nord;07/07/2014;2;0.0
grand_nord;07/07/2014;3;0.0
grand_nord;07/07/2014;4;0.0
grand_nord;07/07/2014;5;0.0
grand_nord;07/07/2014;6;0.793902
grand_nord;07/07/2014;7;8.51931
grand_nord;07/07/2014;8;18.2494
grand_nord;07/07/2014;9;28.4109
grand_nord;07/07/2014;10;52.9525
grand_nord;07/07/2014;11;61.528
grand_nord;07/07/2014;12;55.4032
grand_nord;07/07/2014;13;62.1735
grand_nord;07/07/2014;14;72.1891
grand_nord;07/07/2014;15;76.413
grand_nord;07/07/2014;16;68.0367
grand_nord;07/07/2014;17;56.0348
grand_nord;07/07/2014;18;42.3812
grand_nord;07/07/2014;19;26.111
grand_nord;07/07/2014;20;13.3989
grand_nord;07/07/2014;21;3.83791
grand_nord;07/07/2014;22;0.307286
grand_nord;07/07/2014;23;0.0
grand_nord;07/07/2014;24;0.0
grand_nord;08/07/2014;1;0.0
grand_nord;08/07/2014;2;0.0
grand_nord;08/07/2014;3;0.0
grand_nord;08/07/2014;4;0.0
grand_nord;08/07/2014;5;0.0
grand_nord;08/07/2014;6;0.306198
grand_nord;08/07/2014;7;3.93995
grand_nord;08/07/2014;8;13.2057
grand_nord;08/07/2014;9;21.748
grand_nord;08/07/2014;10;35.2721
grand_nord;08/07/2014;11;52.2428
grand_nord;08/07/2014;12;51.8534
grand_nord;08/07/2014;13;41.2031
grand_nord;08/07/2014;14;36.0224
grand_nord;08/07/2014;15;40.3406
grand_nord;08/07/2014;16;46.2439
grand_nord;08/07/2014;17;42.7358
grand_nord;08/07/2014;18;33.0378
grand_nord;08/07/2014;19;22.9422
grand_nord;08/07/2014;20;14.7691
grand_nord;08/07/2014;21;6.85399
grand_nord;08/07/2014;22;0.482103
grand_nord;08/07/2014;23;0.0
grand_nord;08/07/2014;24;0.0
grand_nord;09/07/2014;1;0.0
grand_nord;09/07/2014;2;0.0
grand_nord;09/07/2014;3;0.0
grand_nord;09/07/2014;4;0.0
grand_nord;09/07/2014;5;0.0
grand_nord;09/07/2014;6;0.130506
grand_nord;09/07/2014;7;5.41825
grand_nord;09/07/2014;8;22.5419
grand_nord;09/07/2014;9;59.1327
grand_nord;09/07/2014;10;89.628
grand_nord;09/07/2014;11;96.8066
grand_nord;09/07/2014;12;112.25
grand_nord;09/07/2014;13;130.403
grand_nord;09/07/2014;14;133.665
grand_nord;09/07/2014;15;118.3
grand_nord;09/07/2014;16;91.2178
grand_nord;09/07/2014;17;65.8816
grand_nord;09/07/2014;18;44.1968
grand_nord;09/07/2014;19;26.4137
grand_nord;09/07/2014;20;16.4829
grand_nord;09/07/2014;21;7.17574
grand_nord;09/07/2014;22;0.0909028
grand_nord;09/07/2014;23;0.0
grand_nord;09/07/2014;24;0.0
grand_nord;10/07/2014;1;0.0
grand_nord;10/07/2014;2;0.0
grand_nord;10/07/2014;3;0.0
grand_nord;10/07/2014;4;0.0
grand_nord;10/07/2014;5;0.0
grand_nord;10/07/2014;6;0.975489
grand_nord;10/07/2014;7;9.16524
grand_nord;10/07/2014;8;34.8535
grand_nord;10/07/2014;9;72.113
grand_nord;10/07/2014;10;89.4341
grand_nord;10/07/2014;11;95.2435
grand_nord;10/07/2014;12;103.609
grand_nord;10/07/2014;13;115.372
grand_nord;10/07/2014;14;100.025
grand_nord;10/07/2014;15;84.3526
grand_nord;10/07/2014;16;76.6741
