site_id;scenario;time_slot;cons (kW)
1;21;39;83.72545526642178
1;21;40;83.44587040261413
1;21;41;80.42961855411914
1;21;42;80.77826110289556
1;21;43;82.80899680389254
1;21;44;81.85165529742876
1;21;45;84.38133556742832
1;21;46;87.33829395840289
1;21;47;82.9111112436197
1;21;48;80.52062711682488
1;22;1;78.18522515861278
1;22;2;69.77311960358728
1;22;3;54.516737823784766
1;22;4;52.07724621952964
1;22;5;53.79664468348998
1;22;6;52.18975844344797
1;22;7;52.71646770500404
1;22;8;52.08697317893432
1;22;9;52.332271442541604
1;22;10;51.78357403520488
1;22;11;51.872644659638404
1;22;12;51.9235528073272
1;22;13;51.414434062395635
1;22;14;50.66135870342985
1;22;15;51.64303624242712
1;22;16;52.97659865000238
1;22;17;51.78163609693268
1;22;18;52.53869913657397
1;22;19;53.65201982858689
1;22;20;50.503528538377125
1;22;21;52.19050380432189
1;22;22;51.59134546582074
1;22;23;51.5991717549969
1;22;24;52.44862227496064
1;22;25;53.202554798931445
1;22;26;72.73879871678672
1;22;27;83.74755521633352
1;22;28;85.71556879979013
1;22;29;85.2275437675905
1;22;30;88.23969613127892
1;22;31;89.63098673853929
1;22;32;88.90109210275244
1;22;33;89.60802962362254
1;22;34;88.32708969374613
1;22;35;87.82020703143628
1;22;36;79.20159924629107
1;22;37;85.04187437389686
1;22;38;85.67185338453464
1;22;39;87.7423540881553
1;22;40;85.49919053809089
1;22;41;85.02812246577302
1;22;42;82.91737227496063
1;22;43;84.85497513476123
1;22;44;89.21306289653195
1;22;45;88.46299693209465
1;22;46;87.52427081345705
1;22;47;83.84072532557363
1;22;48;81.3739907813767
1;23;1;79.17498986309212
1;23;2;68.68325293374039
1;23;3;56.1566808185851
1;23;4;58.45336127939703
1;23;5;56.80052354147782
1;23;6;54.563844631016536
1;23;7;54.54759576396509
1;23;8;53.96554345752038
1;23;9;53.19394588083767
1;23;10;52.10363199446644
1;23;11;52.64845352525879
1;23;12;53.0337305609884
1;23;13;53.321961610933535
1;23;14;52.32888005056529
1;23;15;52.85916704431616
1;23;16;53.109533761866125
1;23;17;53.413864606687966
1;23;18;53.86398803844868
1;23;19;53.92622567142108
1;23;20;53.90684628869912
1;23;21;54.192095895148576
1;23;22;52.28296582073174
1;23;23;53.3319494466441
1;23;24;53.18377170490866
1;23;25;53.534873944569014
1;23;26;71.5543457520393
1;23;27;78.411777596241
1;23;28;84.91643013881598
1;23;29;89.86189953727995
1;23;30;89.05649984496489
1;23;31;89.7307532915136
1;23;32;87.62503428660018
1;23;33;89.09537041453987
1;23;34;86.22006630730333
1;23;35;90.51230143586317
1;23;36;81.40406609263941
1;23;37;82.81089747412108
1;23;38;85.20946876639793
1;23;39;89.60665070600582
1;23;40;87.64646341172542
1;23;41;87.26673931450651
1;23;42;87.66323403138865
1;23;43;84.96320153365453
1;23;44;88.546449398941
1;23;45;85.30453954586652
1;23;46;84.34455200830034
1;23;47;82.61613467776557
1;23;48;85.20678546725183
1;24;1;82.65384993798594
1;24;2;71.21822526594477
1;24;3;55.26299313075418
1;24;4;53.1287268043696
1;24;5;55.19714049754327
1;24;6;54.98046409149453
1;24;7;53.00812741496922
1;24;8;53.680070242808746
1;24;9;53.27541382435717
1;24;10;53.73246911224536
1;24;11;54.400759671802696
1;24;12;52.12271323283879
1;24;13;53.32520393073509
1;24;14;51.95936739731908
1;24;15;52.82294250584362
1;24;16;53.214107892477195
1;24;17;53.890262009254386
1;24;18;54.413840755139994
1;24;19;54.006650109717114
1;24;20;52.66354708295569
1;24;21;53.891678194914846
1;24;22;53.59931039211946
1;24;23;53.59558358774982
1;24;24;51.717087845251164
1;24;25;52.76991007966416
1;24;26;70.81081101225969
1;24;27;79.66841876162759
1;24;28;84.56693042503454
1;24;29;87.52720567189812
1;24;30;87.58918242856463
1;24;31;89.1433343867767
1;24;32;86.15123223059673
1;24;33;89.01755473930258
1;24;34;85.64610116634067
1;24;35;84.64765300768018
1;24;36;78.40905702905118
1;24;37;81.98298788341361
1;24;38;82.74933066593523
1;24;39;82.42263899489576
1;24;40;84.89462833325379
1;24;41;84.08896776463291
1;24;42;83.98551167533273
1;24;43;85.2819923794304
1;24;44;82.61632101798405
1;24;45;82.22437300243284
1;24;46;78.56930961694412
1;24;47;78.34033475647566
1;24;48;76.41148988694364
1;25;1;73.65052413776652
1;25;2;63.5453686256738
1;25;3;57.14387402804942
1;25;4;54.229662083194185
1;25;5;54.430313230453656
1;25;6;54.37921874254637
1;25;7;53.29061918618518
1;25;8;52.92364075991032
1;25;9;52.619458987263286
1;25;10;51.89493094976864
1;25;11;53.472189095072245
1;25;12;53.136590361589455
1;25;13;53.7556125673806
1;25;14;52.52744418737775
1;25;15;53.1192607212708
1;25;16;53.11445314363401
1;25;17;51.73896418690072
1;25;18;53.22443114058102
1;25;19;52.43535485140487
1;25;20;52.82663204216953
1;25;21;52.54637635357536
1;25;22;53.546874254639114
1;25;23;52.48577851452559
1;25;24;52.702864869055
1;25;25;52.30141350236128
1;25;26;54.31768920240422
1;25;27;56.19532777989792
1;25;28;55.09897647044794
1;25;29;53.5058048704861
1;25;30;54.08107439297809
1;25;31;53.9598787148786
1;25;32;53.5808999785336
1;25;33;53.87807535896577
1;25;34;53.57374451414395
1;25;35;54.3057261603778
1;25;36;54.77336557267567
1;25;37;53.27955057720746
1;25;38;53.334707281877606
1;25;39;52.73916394361496
1;25;40;54.8180499570672
1;25;41;53.69870426465676
1;25;42;53.53901069741925
1;25;43;53.54296111005104
1;25;44;52.89785127367264
1;25;45;52.45477150217046
1;25;46;52.85693096169441
1;25;47;52.5883029027334
1;25;48;53.5067738396222
1;26;1;52.8608441062825
1;26;2;52.80233327767971
1;26;3;53.08214174974954
1;26;4;52.76417080093498
1;26;5;52.72597105614652
1;26;6;53.18895196298238
1;26;7;52.64994424700663
1;26;8;52.30856896675096
1;26;9;52.690417342460506
1;26;10;52.57525908743978
1;26;11;54.0047494394886
1;26;12;55.288372668511194
1;26;13;52.85506755950961
1;26;14;52.87612400419787
1;26;15;53.65420622048369
1;26;16;53.825601953441776
1;26;17;53.01986684873348
1;26;18;51.769561250775176
1;26;19;52.42812485092781
1;26;20;53.270792586938896
1;26;21;52.07486106473309
1;26;22;52.499269546343555
1;26;23;52.242418189190474
1;26;24;53.10584422554023
1;26;25;52.24420705528788
1;26;26;53.09104881219289
1;26;27;52.51928248580832
1;26;28;52.93933060630637
1;26;29;53.00451241473071
1;26;30;54.27919131326622
1;26;31;53.757475969565405
1;26;32;54.082192434288984
1;26;33;52.84399895053189
1;26;34;52.34647056718981
1;26;35;52.67919966130799
1;26;36;53.03145721032294
1;26;37;51.26416931021322
1;26;38;52.3719619090779
1;26;39;52.796221318513574
1;26;40;52.993332001621916
1;26;41;53.0243017459333
1;26;42;53.429628989171384
1;26;43;52.69477770357295
1;26;44;53.65256642656109
1;26;45;52.2279954562801
1;26;46;52.986698289844
1;26;47;52.21711318752086
1;26;48;53.469654868100925
1;27;1;53.20125041740208
1;27;2;52.45875918284597
1;27;3;53.235760625864636
1;27;4;53.62178302246816
1;27;5;53.5451226565854
1;27;6;52.68285192959022
1;27;7;53.73861833945522
1;27;8;53.0374946334017
1;27;9;53.19778448933835
1;27;10;53.10230376138911
1;27;11;52.510189083146486
1;27;12;51.50365375900395
1;27;13;51.50015056289651
1;27;14;51.37384916281066
1;27;15;50.701310046272
1;27;16;49.23175654724991
1;27;17;51.980162965701446
1;27;18;50.125183358774976
1;27;19;51.56973000047703
1;27;20;51.508125924247466
1;27;21;51.725659495301244
1;27;22;51.01879651051853
1;27;23;51.47283308686733
1;27;24;51.32532616991841
1;27;25;53.08758288412916
1;27;26;66.4022623193245
1;27;27;73.99309199542049
1;27;28;77.64852806134617
1;27;29;79.64497716214282
1;27;30;78.00149370319134
1;27;31;80.38724478843676
1;27;32;81.70120420502789
1;27;33;78.91511979439964
1;27;34;78.51795425273099
1;27;35;76.80727651099556
1;27;36;76.40150205123312
1;27;37;75.19595537375375
1;27;38;74.70368178457281
1;27;39;76.68429196679864
1;27;40;76.63729696369795
1;27;41;77.0173564733101
1;27;42;78.22003351142487
1;27;43;77.12166972761531
1;27;44;78.78035854839477
1;27;45;78.37160264513665
1;27;46;77.64789450460334
1;27;47;75.03819974478846
1;27;48;73.36136138672897
1;28;1;73.76393079473357
1;28;2;65.51353128130513
1;28;3;52.56173078757808
1;28;4;52.75805884176882
1;28;5;55.21379931307542
1;28;6;52.90899441873778
1;28;7;53.33191217860038
1;28;8;52.56348238563183
1;28;9;53.02713411725419
1;28;10;53.35680723178935
1;28;11;53.5397187902495
1;28;12;53.86342901779325
1;28;13;53.31819753852026
1;28;14;52.905453954586655
1;28;15;54.40467281639079
1;28;16;52.88514287077231
1;28;17;53.35799980918762
1;28;18;53.79858262176215
1;28;19;53.36206202595048
1;28;20;54.07395619663215
1;28;21;52.50430073224251
1;28;22;52.95222534942516
1;28;23;53.48959327147832
1;28;24;53.98626448981537
1;28;25;52.571047798502114
1;28;26;63.75977168105712
1;28;27;68.56634308066593
1;28;28;72.73600361350951
1;28;29;77.83755157897248
1;28;30;76.21214312121356
1;28;31;76.74008222821159
1;28;32;77.69708832228211
1;28;33;76.6743041310881
1;28;34;76.69796933883508
1;28;35;75.8995015026475
1;28;36;75.20210460096358
1;28;37;74.78738581071411
1;28;38;76.83191068787865
1;28;39;76.88043368077086
1;28;40;75.04487072460999
1;28;41;77.39816134379622
1;28;42;77.24875375661878
1;28;43;76.25451688689594
1;28;44;78.60013028908077
1;28;45;76.37776230739875
1;28;46;78.14967144492674
1;28;47;73.4532643824834
1;28;48;73.31246571339979
1;29;1;71.9389146949387
1;29;2;65.64706268186805
1;29;3;54.058676298716776
1;29;4;52.531394600009534
1;29;5;54.197946978008865
1;29;6;53.25353748270764
1;29;7;53.339253983208515
1;29;8;53.22662995515909
1;29;9;53.45690919715688
1;29;10;52.751276057816156
1;29;11;53.7039963268616
1;29;12;53.59737245384724
1;29;13;53.41811316366931
1;29;14;53.128093247626765
1;29;15;53.14039170204645
1;29;16;52.970822103229494
1;29;17;53.142888660974094
1;29;18;50.5931954515098
1;29;19;53.70705230644468
1;29;20;52.47474717359157
1;29;21;52.95513225683345
1;29;22;52.54768073510472
1;29;23;52.450336604970666
1;29;24;51.91486935314601
1;29;25;52.49274763869677
1;29;26;62.815324917712125
1;29;27;66.91257364165432
1;29;28;74.89415875590326
1;29;29;79.80522975003576
1;29;30;78.28875578400036
1;29;31;75.85358727281398
1;29;32;77.5102636192339
1;29;33;76.75804542527308
1;29;34;78.09924778180601
1;29;35;75.9155267614368
1;29;36;75.5264483852502
1;29;37;75.81221974431139
1;29;38;76.29141225015502
1;29;39;76.01290815961454
1;29;40;77.1837582884129
1;29;41;76.62697371559416
1;29;42;76.92303105471545
1;29;43;76.12202899155653
1;29;44;77.18346014406336
1;29;45;77.92036117206504
1;29;46;76.80716470686444
1;29;47;76.21728611124362
1;29;48;72.71833856079759
1;30;1;72.4040571483089
1;30;2;64.11124660115443
1;30;3;57.540741425368495
1;30;4;55.51123556981345
1;30;5;55.24789957305728
1;30;6;53.92782819730001
1;30;7;55.19762498211132
1;30;8;51.74749856890711
1;30;9;53.64511281782185
1;30;10;53.92902077469828
1;30;11;53.79314148738253
1;30;12;52.62814244144444
1;30;13;53.060675356580646
1;30;14;51.868582442875514
1;30;15;52.75772342937556
1;30;16;52.290680305776846
1;30;17;52.75425750131186
1;30;18;53.06973149119879
1;30;19;53.24958707007583
1;30;20;52.466324595716266
1;30;21;54.93738223298191
1;30;22;53.24906531746408
1;30;23;52.597992594094364
1;30;24;53.74499117492724
1;30;25;54.083794960167914
1;30;26;61.20739517244671
1;30;27;67.75278168678145
1;30;28;71.45737430234222
1;30;29;77.86207395172448
1;30;30;78.33854589037827
1;30;31;78.28450722701902
1;30;32;79.42002725039357
1;30;33;77.12304864523206
1;30;34;77.2477847874827
1;30;35;76.65973232600294
1;30;36;76.34123962457664
1;30;37;73.64258604445926
1;30;38;75.47695642322186
1;30;39;76.2747534346229
1;30;40;75.5150070958355
1;30;41;78.1081175762057
1;30;42;76.9627960573391
1;30;43;77.21249195010253
1;30;44;76.1168114654391
1;30;45;77.47456083337308
1;30;46;76.16265115918522
1;30;47;76.53018860611553
1;30;48;75.20955820970278
2;1;1;23.54368008522944
2;1;2;21.494749258047328
2;1;3;22.429799863024122
2;1;4;21.632676356441667
2;1;5;21.32162696902823
2;1;6;21.236017045886918
2;1;7;22.22814093295792
2;1;8;23.317289399589075
2;1;9;24.47777946883799
2;1;10;22.722776044441062
2;1;11;22.04455520888821
2;1;12;22.747507800015214
2;1;13;24.980024351267026
2;1;14;32.60691728178981
2;1;15;33.98048093752377
2;1;16;40.95673845217257
2;1;17;49.453998934632054
2;1;18;62.91948862339243
2;1;19;67.61471729700934
2;1;20;65.14439540369833
2;1;21;66.30488547294726
2;1;22;66.7843010425386
2;1;23;70.94874819267937
2;1;24;71.15040712274562
2;1;25;72.08926261319533
2;1;26;70.04794155695912
2;1;27;69.85769728331177
2;1;28;67.50722928239858
2;1;29;66.87656951525759
2;1;30;65.08161479339472
2;1;31;66.41617837303096
2;1;32;66.954569667453
2;1;33;61.75329122593409
2;1;34;57.84091773837608
2;1;35;55.70542576668443
2;1;36;56.485427288638604
2;1;37;52.97066433300357
2;1;38;54.738033635187556
2;1;39;56.81454988204855
2;1;40;58.14721101894834
2;1;41;53.65839738223879
2;1;42;52.91549349364584
2;1;43;53.62795829845523
2;1;44;53.36542120082185
2;1;45;51.613271440529616
2;1;46;47.50875123658776
2;1;47;27.937371585115283
2;1;48;22.171067650863712
2;2;1;22.641922228140928
2;2;2;21.53945666235446
2;2;3;21.664066661593477
2;2;4;21.45384673921315
2;2;5;21.62792024960048
2;2;6;20.985845826040638
2;2;7;21.396773457118936
2;2;8;23.245947796971308
2;2;9;23.99551023514192
2;2;10;21.275017121984625
2;2;11;22.059774750780004
2;2;12;22.094969941404766
2;2;13;23.9460467239936
2;2;14;28.771592725058976
2;2;15;33.123430484742414
2;2;16;34.852750932196926
2;2;17;43.35571874286585
2;2;18;49.23331557720113
2;2;19;58.93387109048018
2;2;20;57.85233239479489
2;2;21;61.7352180199376
2;2;22;62.55992694619893
2;2;23;62.25268244425843
2;2;24;61.29194886233924
2;2;25;63.716612129974884
2;2;26;64.53751617076325
2;2;27;65.12822464043832
2;2;28;64.80766303934253
2;2;29;64.30922304238642
2;2;30;65.33083479187276
2;2;31;64.26927174492049
2;2;32;62.87858610455827
2;2;33;56.694695989650725
2;2;34;52.394224183852046
2;2;35;51.24134388554904
2;2;36;51.590442127691965
2;2;37;52.60634654896887
2;2;38;53.58134845141162
2;2;39;52.51978540445933
2;2;40;50.55456205768204
2;2;41;52.38661441290617
2;2;42;52.50741952667223
2;2;43;53.405372498287804
2;2;44;50.54885472947265
2;2;45;49.746975116049
2;2;46;46.95609162164217
2;2;47;38.36370900235903
2;2;48;20.639601248002435
2;3;1;22.079750399512974
2;3;2;20.4579179666692
2;3;3;19.68457499429267
2;3;4;18.514572711361392
2;3;5;20.409405676889126
2;3;6;21.58987139487101
2;3;7;21.916140324176244
2;3;8;20.483600943611588
2;3;9;18.817061106460688
2;3;10;18.725743855109958
2;3;11;21.389163686173042
2;3;12;21.489041929837917
2;3;13;22.308994749258044
2;3;14;19.6855262156609
2;3;15;18.68959744311696
2;3;16;19.748306825964544
2;3;17;21.835286507876113
2;3;18;22.91872764629785
2;3;19;25.207366258275627
2;3;20;22.947264287344943
2;3;21;23.945095502625374
2;3;22;24.43973061410851
2;3;23;24.36553534738605
2;3;24;26.288904953960877
2;3;25;29.685716459934554
2;3;26;29.55825279659083
2;3;27;30.4000837074804
2;3;28;31.28567080130888
2;3;29;35.902899322730384
2;3;30;35.91431397914923
2;3;31;36.05699718438474
2;3;32;35.918118864622166
2;3;33;35.783996651700775
2;3;34;34.831824062095734
2;3;35;35.118141693935016
2;3;36;34.984019481013625
2;3;37;35.40445932577428
2;3;38;37.89475686781827
2;3;39;38.89924663267635
2;3;40;40.233810212312605
2;3;41;43.43276767369301
2;3;42;43.55832889430029
2;3;43;44.899551023514185
2;3;44;45.545430332546985
2;3;45;43.77710980899474
2;3;46;41.852788981051674
2;3;47;30.053839129442206
2;3;48;23.15082566014763
2;4;1;21.089528955178448
2;4;2;22.98341069933795
2;4;3;24.63092610912411
2;4;4;23.044288866905106
2;4;5;20.88026025416635
2;4;6;21.165626664637383
2;4;7;22.80838596758237
2;4;8;21.899018339547972
2;4;9;22.980557035233243
2;4;10;23.786241534129818
2;4;11;23.706338939197938
2;4;12;20.96206529183472
2;4;13;21.657408112015826
2;4;14;22.10923826192832
2;4;15;20.778479567765007
2;4;16;19.960429191081342
2;4;17;22.816946959896498
2;4;18;24.26946198919412
2;4;19;23.339167491058525
2;4;20;23.832851381173413
2;4;21;25.838026025416642
2;4;22;26.608515333688462
2;4;23;26.588539684955474
2;4;24;27.315272810288416
2;4;25;28.57754356593867
2;4;26;28.673616924130584
2;4;27;28.07054257666844
2;4;28;29.615326078685023
2;4;29;30.535157141770036
2;4;30;30.634084164066664
2;4;31;29.641009055627418
2;4;32;29.39369149988586
2;4;33;30.31732744844381
2;4;34;31.45593942622328
2;4;35;33.48869949014534
2;4;36;32.86850315805494
2;4;37;33.41165055931817
2;4;38;34.43421353017273
2;4;39;36.54307130355376
2;4;40;40.4535423483753
2;4;41;41.04234837531389
2;4;42;44.54094056768892
2;4;43;45.326649417852515
2;4;44;45.324746975116035
2;4;45;43.76189026710296
2;4;46;41.0937143291987
2;4;47;38.62529487862415
2;4;48;26.862491439007684
2;5;1;30.56464500418537
2;5;2;31.055475230195558
2;5;3;31.632866600715314
2;5;4;30.88140171980823
2;5;5;32.215965299444484
2;5;6;33.05018643938816
2;5;7;31.082109428506197
2;5;8;30.165132029525914
2;5;9;30.61696217943839
2;5;10;30.55798645460771
2;5;11;30.110912411536404
2;5;12;31.138231489232187
2;5;13;43.51457271136138
2;5;14;46.68309108895821
2;5;15;43.8693782817137
2;5;16;49.453998934632054
2;5;17;61.687656951525774
2;5;18;70.91069933794992
2;5;19;72.75036146411993
2;5;20;74.19526672247166
2;5;21;77.39612662658854
2;5;22;77.6900540293737
2;5;23;77.4522486873145
2;5;24;77.93832280648351
2;5;25;77.46556578646982
2;5;26;77.0127844151891
2;5;27;79.08073966973593
2;5;28;79.29286203485276
2;5;29;76.91861349973368
2;5;30;76.48771021992236
2;5;31;77.80800547903506
2;5;32;73.25355756791718
2;5;33;75.62400121756335
2;5;34;69.5228673616924
2;5;35;65.57815234761432
2;5;36;64.26546685944753
2;5;37;63.63575831367474
2;5;38;63.67000228293128
2;5;39;67.5234000456586
2;5;40;64.73346777262002
2;5;41;57.2292823985998
2;5;42;56.012670268624916
2;5;43;55.92610912411537
2;5;44;55.16322958678946
2;5;45;57.50038048854729
2;5;46;55.52279126398295
2;5;47;31.83547675214976
2;5;48;24.746975116049004
2;6;1;24.952438931588166
2;6;2;24.782170306673766
2;6;3;25.876074880146085
2;6;4;24.983829236739975
2;6;5;26.432539380564645
2;6;6;27.61776120538772
2;6;7;23.896583212845293
2;6;8;23.470436039875192
2;6;9;23.829997717068707
2;6;10;23.80241229738984
2;6;11;23.12514268320524
2;6;12;25.74480633132943
2;6;13;31.44547599117266
2;6;14;29.65813104025568
2;6;15;32.878966593105545
2;6;16;41.22593409938361
2;6;17;53.86005631230501
2;6;18;65.16056616695839
2;6;19;74.16387641731983
2;6;20;76.45917357887527
2;6;21;78.57468990183396
2;6;22;80.70542576668444
2;6;23;80.95654820789893
2;6;24;86.73046191309643
2;6;25;89.45571113309488
2;6;26;90.07780990792176
2;6;27;85.86199680389619
2;6;28;82.4585267483449
2;6;29;82.58313674758388
2;6;30;83.5495776577125
2;6;31;83.2680161327144
2;6;32;78.0258351723613
2;6;33;74.0792177155468
2;6;34;71.06384597823605
2;6;35;67.67559546457653
2;6;36;65.95959211627729
2;6;37;62.89665931055474
2;6;38;62.9290008370748
2;6;39;64.970321893311
2;6;40;63.992466326763555
2;6;41;63.45312381097329
2;6;42;65.74842097252875
2;6;43;65.22715166273497
2;6;44;64.83239479491665
2;6;45;63.84597823605512
2;6;46;59.37428658397383
2;6;47;28.514762955635035
2;6;48;22.09782360550948
2;7;1;22.210067726961416
2;7;2;22.32516551251808
2;7;3;22.149189559394255
2;7;4;23.58077771859066
2;7;5;21.752530248839506
2;7;6;21.467163838368474
2;7;7;20.87074804048398
2;7;8;21.66501788296172
2;7;9;20.49311315729397
2;7;10;20.941138421733505
2;7;11;19.95377064150369
2;7;12;21.23316338178221
2;7;13;24.50631610988509
2;7;14;28.3796895213454
2;7;15;30.1832052355224
2;7;16;34.95833650407123
2;7;17;43.40708469675063
2;7;18;54.0493493645841
2;7;19;64.24549121071456
2;7;20;66.92032569819648
2;7;21;71.5841640666616
2;7;22;69.8976485807777
2;7;23;71.61745681454987
2;7;24;72.06072597214822
2;7;25;71.06289475686782
2;7;26;71.35491971691648
2;7;27;70.3466250665855
2;7;28;68.2672551556198
2;7;29;69.56281865915835
2;7;30;67.60330264059053
2;7;31;66.54269081500648
2;7;32;70.62533292747888
2;7;33;68.1093524084925
2;7;34;63.42553839129441
2;7;35;60.1286051289856
2;7;36;59.398067118179725
2;7;37;60.18092230423864
2;7;38;58.44304086446998
2;7;39;59.93931207670649
2;7;40;60.186629632448074
2;7;41;60.852484590213834
2;7;42;62.76729320447455
2;7;43;61.197777946883804
2;7;44;58.88155391522714
2;7;45;58.38216269690284
2;7;46;59.78331177231562
2;7;47;35.149531999086825
2;7;48;25.84944068183548
2;8;1;26.386880754889276
2;8;2;25.4651472490678
2;8;3;25.797123506582444
2;8;4;26.3022220531162
2;8;5;25.466098470436037
2;8;6;25.78285518605888
2;8;7;25.083707480404843
2;8;8;24.43307206453086
2;8;9;26.851076782588844
2;8;10;27.20302868883646
2;8;11;24.467316033787384
2;8;12;25.042804961570653
2;8;13;29.576326002587315
2;8;14;29.498325850391904
2;8;15;35.03728787763487
2;8;16;43.7552317175253
2;8;17;57.56125865611445
2;8;18;68.78091469446768
2;8;19;74.55958450650635
2;8;20;77.16307739137052
2;8;21;79.32139867589984
2;8;22;73.75580245034622
2;8;23;75.13031732744844
2;8;24;76.50768586865534
2;8;25;80.21744920477893
2;8;26;81.2114755345864
2;8;27;82.29777033711284
2;8;28;79.8750095122137
2;8;29;84.756677574005
2;8;30;81.4359637774903
2;8;31;80.53991324861121
2;8;32;77.83749334145043
2;8;33;73.37150901757857
2;8;34;72.72182482307282
2;8;35;68.11886462217485
2;8;36;64.18651548588386
2;8;37;64.0476371661213
2;8;38;59.25443269157597
2;8;39;62.81770793699109
2;8;40;62.25458488699488
2;8;41;59.09748116581688
2;8;42;59.944068183547685
2;8;43;59.17548131801234
2;8;44;60.49577657712501
2;8;45;55.97937752073665
2;8;46;50.68107449965756
2;8;47;27.75663952515029
2;8;48;23.869949014534654
2;9;1;24.198120386576367
2;9;2;23.34963092610914
2;9;3;24.56434061334754
2;9;4;23.795753747812178
2;9;5;23.075679172056915
2;9;6;22.947264287344943
2;9;7;24.47682824746974
2;9;8;24.3179742789742
2;9;9;21.09238261928316
2;9;10;20.511186363290463
2;9;11;20.526405905182248
2;9;12;20.902138345635795
2;9;13;26.4496613651929
2;9;14;26.792101057758163
2;9;15;31.255231717525294
2;9;16;37.53519519062476
2;9;17;47.428848641655875
2;9;18;50.99402632980748
2;9;19;55.280229815082535
2;9;20;56.13632904649568
2;9;21;55.92991400958831
2;9;22;64.96176090099686
2;9;23;67.91149836389924
2;9;24;62.783463967734576
2;9;25;63.35990411688608
2;9;26;63.19534282018113
2;9;27;64.04097861654363
2;9;28;63.982002891712945
2;9;29;64.01053953276006
2;9;30;64.55939426223271
2;9;31;62.65219541891789
2;9;32;60.8391674910585
2;9;33;57.32059964995054
2;9;34;49.77075565025492
2;9;35;48.228825812343025
2;9;36;48.62453390152957
2;9;37;46.75633513431245
2;9;38;47.97009360018263
2;9;39;52.39612662658853
2;9;40;51.535271288334215
2;9;41;51.28605128985618
2;9;42;52.032760063922076
2;9;43;51.88722319458183
2;9;44;53.061030362986045
2;9;45;50.12365877787079
2;9;46;45.91735788752758
2;9;47;31.743208279430778
2;9;48;20.33806407427136
2;10;1;20.64435735484362
2;10;2;20.91165055931816
2;10;3;20.993455596986525
2;10;4;21.231260939045736
2;10;5;23.661631534890798
2;10;6;23.208850163610077
2;10;7;20.44460086751388
2;10;8;18.963549197169165
2;10;9;19.6103797275702
2;10;10;19.421086675291072
2;10;11;18.923597899703218
2;10;12;19.35259873677802
2;10;13;21.586066509398066
2;10;14;20.13640514420516
2;10;15;18.06749866829008
2;10;16;18.09223042386424
2;10;17;18.160718362377285
2;10;18;21.96275017121984
2;10;19;23.586485046800085
2;10;20;24.39216954569667
2;10;21;23.94794916673008
2;10;22;24.381706110646075
2;10;23;24.74887755878549
2;10;24;26.294612282170306
2;10;25;27.090784567384524
2;10;26;29.448862339243583
2;10;27;31.28471957994064
2;10;28;31.782208355528486
2;10;29;32.22357507039038
2;10;30;32.62784415189103
2;10;31;32.52796590822615
2;10;32;34.76809223042386
2;10;33;34.01092002130736
2;10;34;32.57647819800623
2;10;35;34.460847728483365
2;10;36;35.10292215204324
2;10;37;37.788220074575754
2;10;38;39.27307663039341
2;10;39;38.16680617913401
2;10;40;39.959858458260406
2;10;41;41.67681302792786
2;10;42;40.510615630469516
2;10;43;40.18434670116429
2;10;44;40.95673845217257
2;10;45;41.029982497526845
2;10;46;42.9181569134769
2;10;47;30.79579179666692
2;10;48;22.02172589605053
2;11;1;21.687847195799407
2;11;2;21.518529792253247
2;11;3;22.218628719275554
2;11;4;23.50277756639525
2;11;5;23.391484666311545
2;11;6;24.440681835476752
2;11;7;22.75321512822464
2;11;8;21.8685792557644
2;11;9;21.658359333384062
2;11;10;21.657408112015826
2;11;11;23.42572863556807
2;11;12;20.568259645384675
2;11;13;23.283996651700782
2;11;14;21.819115744616088
2;11;15;18.743817061106466
2;11;16;18.549767901986158
2;11;17;19.21562285975192
2;11;18;19.369720721406285
2;11;19;21.116163153489076
2;11;20;23.310630850011407
2;11;21;25.122707556502554
2;11;22;24.963853588007005
2;11;23;26.836808462065285
2;11;24;27.827981127768055
2;11;25;30.65215737006316
2;11;26;30.387717829693326
2;11;27;30.467620424625224
2;11;28;37.03390152956396
2;11;29;36.76660832508941
2;11;30;35.93333840651396
2;11;31;38.56822159652993
2;11;32;39.792443497450726
2;11;33;39.86473632143672
2;11;34;40.50871318773305
2;11;35;41.70915455444792
2;11;36;42.337911878852445
2;11;37;44.02823225020928
2;11;38;44.89384369530477
2;11;39;48.66448519899552
2;11;40;50.738147781751756
2;11;41;51.664637394414406
2;11;42;52.817517692717445
2;11;43;53.11429875960736
2;11;44;50.94741648276388
2;11;45;51.55810060117189
2;11;46;51.02256297085459
2;11;47;39.64024807853283
2;11;48;25.213073586485038
2;12;1;27.11836998706339
2;12;2;24.173388631002204
2;12;3;22.550604976790193
2;12;4;23.776729320447448
2;12;5;23.027166882276838
2;12;6;23.581728939958918
2;12;7;24.02880298303021
2;12;8;25.45848869949015
2;12;9;26.48675899855413
2;12;10;26.274636633437332
2;12;11;23.521801993759983
2;12;12;25.08751236587777
2;12;13;29.06456890647591
2;12;14;30.434327676736928
2;12;15;32.95411308119625
2;12;16;41.23259264896127
2;12;17;51.09009968799937
2;12;18;62.4105851913857
2;12;19;66.88703295030821
2;12;20;67.27037516170762
2;12;21;73.1375085609923
2;12;22;76.51053953276006
2;12;23;75.35956167719348
2;12;24;75.01997564873294
2;12;25;75.82090404078835
2;12;26;76.54858838748953
2;12;27;74.81546305456206
2;12;28;78.19610379727567
2;12;29;75.58880602693857
